id_transect,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000
1456_Bois Picot,-0.3730036224789093,0.5707094846693733,-0.31493355138970497,-0.7307128997446021,0.5040119359324637,-0.5012618644633526,1.3991417809175064,1.8982989903035214,-2.1078856793545437,2.035562324724213
1459_Bel Air,-0.7767660779746552,-1.0636209024753798,-0.3065102447096716,0.6571695101780757,-0.3941180802329232,0.12530621224290728,-0.8494019612808761,-0.26017192553112456,1.8698607299190317,0.07513869790051347
145_Parc du Rondeau,0.38482223182011593,-0.42399250470779143,-0.08769998901898358,-0.3734900587636662,-0.31226041854854875,-0.20827996122725911,-0.026755372054053633,-0.12567707212565304,0.015699928535810013,-0.03942365591454902
1462_MARBOTIN CHARTREUSE,-0.5608200462699623,-0.56852021218915,-0.3568389956618404,0.24730724190327696,-1.5501510529615892,0.13413038308524924,-0.41128294794979187,-0.6734563600204886,1.1728954031705792,-0.2182123256370951
1462_MARBOTIN GARENNE,-0.5670295271293584,-0.5351168446537748,-0.34867211193136893,0.21849027192721548,-1.5417076171675677,0.13303229369238082,-0.41500231494985423,-0.6633284731961075,1.1975468586963585,-0.21283832143078768
1463_MAISON CARREE TERRASSES,-0.9535129420371364,-0.3062214937464592,-0.16902687400134417,-0.08174369211189429,-1.811034526136653,0.12061182361630579,-0.16888501607146478,-0.7612238758849467,0.6706120363458434,-0.25078799096945353
1464_GRIMOINE LISIERE SOUS-BOIS,0.7185083960839977,-1.396606753396986,1.4555023126189894,-0.5367533436884351,1.2354647883016194,1.7875861238768604,-1.3025143522711424,0.89953669491912,2.9938336457369035,0.3104885205000651
1468_BDBo PRAIRIE,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-1.0052767678995915,0.03504400829039823,0.04525797303249842,-0.8656791927537634,0.4780917107763086,-0.11900782394610097
146_Bassin des 44 arpents,0.9207494332619943,2.3249105708160545,-0.44826100814998365,0.30052549046962856,0.28366677558816905,-0.504435440024259,0.5956227942966865,0.5491195278948398,0.17012578864287012,-0.2895227995905259
1481_chemin du rucher,0.8815284483008653,-1.0854373835770108,0.3412714984634204,-0.1342653285543766,0.3663701917465217,0.3964156127657675,-1.6226247732550259,-0.38145457093459656,-0.059346457840663495,-0.18561720396707274
1482_Espace Marcaissonne,0.709328899727685,0.49949624889495625,-0.8902556907013189,-0.5637482084025276,-0.08250921650533244,-0.49761179977324665,-0.08984177446152404,0.2179586269983344,-0.6350370261036465,-0.0835258874269038
152_Hippodrome,0.2235225406645465,0.19490658595074942,0.7390691762895757,-1.3998726543354008,-0.6923240318582407,-0.001311635849942079,-0.14355497231814401,-0.324428915539805,0.020208897976394885,-0.022293258426661695
156_Pelouse calcicole 2 - version 2022,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-0.4777118277753579,0.3577196624861737,-1.1895633432493586,-1.2187786877187463,0.3940270656018597,-0.22848569611690797
156_Prairie calcicole 1 - version 2022,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-0.5093500185557778,0.3439324307603297,-1.173523710063856,-1.2336170148869847,0.4059824575725326,-0.23361348055083073
156_Prairie humide - version 2022,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-0.5355706477127014,0.3339677121141695,-1.1583103472795362,-1.2513412108019526,0.4133932903381771,-0.23566671425374727
15_Segrais1,-0.6892119222592958,-0.39430851624262525,0.3290398106653021,-0.3097276754189173,0.26133723707943446,0.3955828519401719,-1.0802849069121898,-0.006969035168800023,0.9607134864667993,-0.6786880614563656
15_Segrais3,-0.4226227728207459,-0.004675266325107807,0.3348476750131572,-0.7948275038017744,0.30061000591876386,0.4099859598133201,-1.0782594257749822,0.0740486223602477,0.9581341610707724,-0.6934915835120322
160_liaison poterne citadelle prairie,-1.1744419477399208,0.36887036286363395,0.03560439917516148,-0.6861749317611452,-1.2321058774973483,-0.07700613362449203,-0.1253775466250132,-0.019246615988539894,-1.0071360677164924,0.17245003165357256
160_plaine des vachers Lille,-1.05492208479721,1.2067620289485688,0.09182679137980285,-1.3879913718820587,-1.1556881192304698,-0.0641311557326117,-0.07157725228587776,0.21429129366661334,-1.1442782096985311,0.1867342373232337
161_Pyramide L.Jouhaux Lille,-1.2235039708313207,0.0249220076914471,0.012525521433141137,-0.39808445421733485,-1.2697670226557225,-0.01011864112797918,-0.09623727560948107,0.18507276968454064,-1.1162402022737912,0.17690745685239692
165_Parc Matisse prairie 2015 Lille,-1.0403695060070883,1.3087825984846302,0.09867235472118101,-1.4734436037504786,-1.704877558320887,0.14217295460502202,-0.26354933166432754,-0.10194070764186672,-0.9234884657193689,0.12704745128563943
167_Port Darblay,-0.8142823423871342,-0.09884737196708225,0.16368480970690355,1.2594742559535577,0.35660308896627546,-0.25532001444576785,-0.052050782856004514,0.44421467822682686,0.3470524400878123,-0.2515427338347889
169_Chemin des cerisiers,-1.3422173040222043,-0.8073154973120861,-0.04331747749815241,0.29899607150958424,-1.5274900322681462,0.19350082603139931,-0.2221182195102525,-1.8196785319936999,0.541723752450788,-0.16989829093842815
170_Parc Chènevreux,-1.348320848406721,-0.8501042760761423,-0.046188597475835244,0.33483586990455627,-1.5525149058093102,0.17695157089035748,-0.1862305935725131,-1.8612161347389622,0.5139059904660416,-0.14295671071233415
172_Avenue des chemins de fer industriels,-0.8502875441474593,2.641348481626578,0.18808730506982965,-2.589598212022311,-2.41243908151163,0.16557712628706756,0.40275114685704766,-2.7954072166190858,0.03525769297785195,0.2536837563011648
172_Avenue des magasins généraux,-0.8761005489862158,2.46038691508453,0.17594481388641445,-2.438025153630809,-2.4194509483106095,0.16284576251985838,0.43410524591505684,-2.8169524569289615,0.039107345254638715,0.26042888081872545
172_Parc arboré,-0.9007116511546496,2.2878512637511603,0.16436770021983144,-2.293509625533345,-2.4149926007096956,0.1624453306082054,0.4354818591550524,-2.817535255543611,0.03832354717767847,0.26098328748621874
173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport,-1.0928807428752294,0.9406535974606138,0.07397095964205032,-1.16509946397507,-2.019375864278594,0.1569250198948443,0.21172107433769033,-2.6063870324239264,0.1309044944500164,0.1465738241617637
173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations,-1.0937469684506702,0.9345809399730514,0.07356348532906963,-1.1600130178001025,-2.0180547625548417,0.15686363392011757,0.2105978330217217,-2.6051118971949587,0.1314302232935978,0.1458240800458038
