id_transect,transect_coordonnees,annee,id_transect_annee,geometry,longueur_transect,longueur
1313_2 - Prairie à serpents,"{""type"": ""LineString"", ""coordinates"": [[-0.660073, 44.927844], [-0.660062, 44.928008], [-0.66018, 44.928061], [-0.660416, 44.928076], [-0.660577, 44.927981], [-0.660609, 44.927867], [-0.660556, 44.927772], [-0.660422, 44.927749], [-0.660261, 44.927727], [-0.660094, 44.927765]]}",2022,1313_2 - Prairie à serpents_2022,,,126.26647711602511
109_PDB ALLEE AU NORD DU PLAN D'EAU,"{""type"": ""LineString"", ""coordinates"": [[-0.6333002862178009, 44.83718275075573], [-0.6328778383008647, 44.83727880117491], [-0.6326102879483816, 44.83727737468218], [-0.6323427375958982, 44.837241712422646], [-0.6318881031680964, 44.83720272164524], [-0.6314281043248112, 44.83723981042898]]}",2022,109_PDB ALLEE AU NORD DU PLAN D'EAU_2022,,,150.15661928212177
109_PDB CHATEAU,"{""type"": ""LineString"", ""coordinates"": [[-0.6293161212989761, 44.838446472472576], [-0.6295092403551881, 44.837723727550475]]}",2022,109_PDB CHATEAU_2022,,,81.79555029428042
109_PDB GARENNE MUSSET,"{""type"": ""LineString"", ""coordinates"": [[-0.6271715811623046, 44.836867366172655], [-0.6273216138105047, 44.835363589375845]]}",2022,109_PDB GARENNE MUSSET_2022,,,167.63058655510616
109_PDB VERGER,"{""type"": ""LineString"", ""coordinates"": [[-0.630587545395434, 44.836127708995825], [-0.6296273145657898, 44.83594511431092]]}",2022,109_PDB VERGER_2022,,,78.39065700989934
109_PDB PARCELLE NORD PRAIRIE,"{""type"": ""LineString"", ""coordinates"": [[-0.6349580535116048, 44.83911133177196], [-0.6341480263873571, 44.83906758744878]]}",2022,109_PDB PARCELLE NORD PRAIRIE_2022,,,64.05342182608247
1313_3 - Tisanerie,"{""type"": ""LineString"", ""coordinates"": [[-0.657573, 44.925812], [-0.65745, 44.926048], [-0.657407, 44.926215], [-0.657439, 44.926329], [-0.657525, 44.926583], [-0.657691, 44.926781]]}",2022,1313_3 - Tisanerie_2022,,,114.4184623103939
1313_4 - Prairie à Damiers,"{""type"": ""LineString"", ""coordinates"": [[-0.657353, 44.928027], [-0.657691, 44.928011], [-0.65797, 44.927992], [-0.658222, 44.927981], [-0.658388, 44.927962], [-0.65848, 44.928027], [-0.658485, 44.928084]]}",2022,1313_4 - Prairie à Damiers_2022,,,98.43155723192095
1314_prairie sud,"{""type"": ""LineString"", ""coordinates"": [[2.370797, 48.808206], [2.371124, 48.808284], [2.37121, 48.808185], [2.370936, 48.808122]]}",2022,1314_prairie sud_2022,,,59.40438159735239
512_Plateau - T1,"{""type"": ""LineString"", ""coordinates"": [[2.5222527980784277, 48.80996887376033], [2.5217056274386236, 48.81063303261905]]}",2022,512_Plateau - T1_2022,,,84.0206102330006
171_Cimetière du Mont Valérien,"{""type"": ""LineString"", ""coordinates"": [[2.207608223042979, 48.874365440861254], [2.2062242031912436, 48.87545918450792], [2.2062724829535134, 48.875543860438086], [2.2065427355030756, 48.875377365225546], [2.2066909075598518, 48.87534981121934], [2.206809498986835, 48.875288896715915], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118]]}",2022,171_Cimetière du Mont Valérien_2022,,,238.98083487096648
1178_Parc des Chènevreux - Propage,"{""type"": ""LineString"", ""coordinates"": [[2.208625, 48.88517], [2.208898, 48.885177], [2.209247, 48.885155], [2.209408, 48.885233], [2.209778, 48.885328], [2.210229, 48.885247], [2.210572, 48.885289], [2.210717, 48.885364], [2.210985, 48.885261]]}",2022,1178_Parc des Chènevreux - Propage_2022,,,185.15847668784923
1237_Transect 1,"{""type"": ""LineString"", ""coordinates"": [[6.281404, 44.544756], [6.281076, 44.545482]]}",2022,1237_Transect 1_2022,,,84.80929107676236
1237_Transect 2,"{""type"": ""LineString"", ""coordinates"": [[6.281259, 44.545352], [6.281302, 44.546113]]}",2022,1237_Transect 2_2022,,,84.68805779751384
1237_Transect 3,"{""type"": ""LineString"", ""coordinates"": [[6.281881, 44.546564], [6.281543, 44.54734]]}",2022,1237_Transect 3_2022,,,90.34910301826659
1137_montreau gestion 3,"{""type"": ""LineString"", ""coordinates"": [[2.473868, 48.865337], [2.474143, 48.865029], [2.474615, 48.864535], [2.474958, 48.864411], [2.475224, 48.864448], [2.4754, 48.864699], [2.47564, 48.86475], [2.475846, 48.864625], [2.475941, 48.864747], [2.476138, 48.86488]]}",2022,1137_montreau gestion 3_2022,,,258.6912991745571
472_Propage pelouse de l'ossuaire,"{""type"": ""LineString"", ""coordinates"": [[2.392286, 48.861055], [2.391916, 48.860917], [2.391889, 48.860956], [2.392233, 48.861083], [2.392313, 48.861002], [2.391975, 48.860868]]}",2022,472_Propage pelouse de l'ossuaire_2022,,,104.34552117700761
472_Pelouse de l'ossuaire,"{""type"": ""LineString"", ""coordinates"": [[2.392008, 48.860961], [2.392284, 48.861053]]}",2022,472_Pelouse de l'ossuaire_2022,,,22.634208044306867
349_Jardin des plantes carrés botaniques,"{""type"": ""LineString"", ""coordinates"": [[3.0707923740310124, 50.61571135709856], [3.070159372707544, 50.61531991582396], [3.0699179738940163, 50.615493511923724], [3.070427593607471, 50.615626261447396], [3.0705026954601693, 50.61557860781505], [3.0706850856674484, 50.61569093415449], [3.070652899165566, 50.61574199149232], [3.069386896509646, 50.61573178003376], [3.069381532094162, 50.615796452595774], [3.0687538951771938, 50.615803260225704], [3.068780717272576, 50.615684126508306], [3.0694619983623435, 50.61568753033153], [3.069467362777827, 50.615636472934575], [3.0687968105280095, 50.61563987676125]]}",2022,349_Jardin des plantes carrés botaniques_2022,,,413.791710607244
994_Prairie plaine st hubert,"{""type"": ""LineString"", ""coordinates"": [[2.445319, 48.829795], [2.444423, 48.82911]]}",2022,994_Prairie plaine st hubert_2022,,,100.51540189016326
1315_1421- Prairie du Fort de Sucy,"{""type"": ""LineString"", ""coordinates"": [[2.530999, 48.768484], [2.531295, 48.76888]]}",2022,1315_1421- Prairie du Fort de Sucy_2022,,,49.087012353966735
1140_Prairie,"{""type"": ""LineString"", ""coordinates"": [[-4.147967, 48.581214], [-4.1489, 48.582322]]}",2022,1140_Prairie_2022,,,141.0308436331999
1141_Prairie du lavoir,"{""type"": ""LineString"", ""coordinates"": [[-4.148479, 48.57878], [-4.147937, 48.579042], [-4.147958, 48.578339], [-4.147411, 48.578613]]}",2022,1141_Prairie du lavoir_2022,,,178.04053841060443
1142_Centre parking,"{""type"": ""LineString"", ""coordinates"": [[-4.144257, 48.57835], [-4.143045, 48.577385], [-4.14209, 48.576689]]}",2022,1142_Centre parking_2022,,,244.0391963379796
1316_1422- prairie Coulée verte,"{""type"": ""LineString"", ""coordinates"": [[2.540358, 48.769704], [2.540208, 48.77044], [2.53995, 48.770843], [2.538791, 48.771875], [2.538931, 48.771861]]}",2022,1316_1422- prairie Coulée verte_2022,,,284.35690923440836
1184_Grève parc Billancourt Est,"{""type"": ""LineString"", ""coordinates"": [[2.237872, 48.82582], [2.235329, 48.82683]]}",2022,1184_Grève parc Billancourt Est_2022,,,217.41239948434213
115_CTE JARDIN DU CENTRE HORTICOLE,"{""type"": ""LineString"", ""coordinates"": [[-0.690410936578269, 44.84703590114218], [-0.6905530936514573, 44.84691799779982], [-0.690748894915411, 44.846758257403835]]}",2022,115_CTE JARDIN DU CENTRE HORTICOLE_2022,,,40.780164369122375
115_CTE GARENNE MARCEL DASSAULT,"{""type"": ""LineString"", ""coordinates"": [[-0.6891341480663278, 44.84749254059765], [-0.6875462803286981, 44.84761804934341]]}",2022,115_CTE GARENNE MARCEL DASSAULT_2022,,,125.95626156198311
115_CTE ZONE BOISEE,"{""type"": ""LineString"", ""coordinates"": [[-0.6861433709829304, 44.846814131034634], [-0.6849417413397584, 44.8466429802839]]}",2022,115_CTE ZONE BOISEE_2022,,,96.62541188119219
115_CTE PRAIRIE MARCEL DASSAULT,"{""type"": ""LineString"", ""coordinates"": [[-0.68891683212437, 44.84732924018827], [-0.6881175338310888, 44.84739769972633]]}",2022,115_CTE PRAIRIE MARCEL DASSAULT_2022,,,63.47161677855641
106_PDR PRAIRIE BOUCLE,"{""type"": ""LineString"", ""coordinates"": [[-0.6644185262880232, 44.84378818816826], [-0.664520450227121, 44.8445717129261], [-0.664928146001478, 44.84462115830794], [-0.6652339178277543, 44.844545088473126], [-0.6656577068485611, 44.844526071001916], [-0.6656738001039941, 44.844392948508535], [-0.6655235963985976, 44.84434350293082], [-0.6653841215331507, 44.84428645029233], [-0.665196366901405, 44.84422179056411], [-0.6650622564514416, 44.844210380015554], [-0.6648101288069473, 44.84418755891165], [-0.6646599251015508, 44.84417234483949], [-0.6645633655779366, 44.844088667367586], [-0.6644507127988892, 44.84379959880044]]}",2022,106_PDR PRAIRIE BOUCLE_2022,,,324.2141501211952
105_PDBSE DEPUIS L'ENTREE VERS LE PLAN D'EAU,"{""type"": ""LineString"", ""coordinates"": [[-0.6822492858060135, 44.841733962494864], [-0.6809296389683112, 44.84181383971442]]}",2022,105_PDBSE DEPUIS L'ENTREE VERS LE PLAN D'EAU_2022,,,104.42418403844451
105_PDBSE AUTOUR DU PLAN D'EAU,"{""type"": ""LineString"", ""coordinates"": [[-0.6807713316146354, 44.841810277760125], [-0.6808036857601165, 44.84176689207987], [-0.6808038534037149, 44.84169307691713], [-0.6807183579892805, 44.84156066106747], [-0.6805044518185792, 44.84150883574769], [-0.6802858517798385, 44.84153831437846], [-0.6801098318136999, 44.841678813106604], [-0.6800620549602298, 44.8417851972809], [-0.6800679222975249, 44.84186875923631], [-0.6801037968417896, 44.84195600586547], [-0.6801772223213868, 44.84203944871122], [-0.680364641674919, 44.84210102041236], [-0.6805466966129677, 44.842078911663], [-0.6806962297619372, 44.842004264847]]}",2022,105_PDBSE AUTOUR DU PLAN D'EAU_2022,,,174.14880140709622
105_PDBSE NOUVELLES PLANTATIONS,"{""type"": ""LineString"", ""coordinates"": [[-0.6805649155608405, 44.842502058956164], [-0.6794330233638669, 44.842224393372035]]}",2022,105_PDBSE NOUVELLES PLANTATIONS_2022,,,94.43161837804838
133_Parc du vent dune Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.416155077420208, 51.05399824733121], [2.416251636943822, 51.0540623154206], [2.416337467627487, 51.0540623154206], [2.4164018406492183, 51.05410952343152], [2.4166056885363973, 51.05413649941454], [2.4166217817918305, 51.05421405528525], [2.416750527817327, 51.054197195321706], [2.4167827143281935, 51.05419382333052], [2.416895367107241, 51.054261263141484], [2.4170348419726873, 51.054261263141484], [2.4173030628815972, 51.05430509896086], [2.4173888935652625, 51.05432195888512], [2.4175498261106085, 51.05430509896086], [2.4176141991233573, 51.05427812307605], [2.4178985132787174, 51.054264635127765], [2.418096996741429, 51.054197195321706], [2.418000437217815, 51.05414661540553], [2.417877055607801, 51.054183707349836], [2.4177536739888037, 51.05419382333052]]}",2022,133_Parc du vent dune Dunkerque_2022,,,183.28622259301136
909_Cressonnière,"{""type"": ""LineString"", ""coordinates"": [[4.795660139556241, 45.77081154873295], [4.795644046300808, 45.77071051886429], [4.795311452388131, 45.77049349110795], [4.795107604500954, 45.77059452137598], [4.794614078042931, 45.77050845856545], [4.794699908726597, 45.77013801279137], [4.794345857143004, 45.770074400642045], [4.794286848545739, 45.770474781781985], [4.794571162701099, 45.77054961905445]]}",2022,909_Cressonnière_2022,,,243.88961494935614
134_Parc du vent prairie Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.4159757138616995, 51.05353086607212], [2.4161151887271464, 51.05372307201989], [2.416233205921677, 51.053830976769476], [2.4164638759042383, 51.053918649187025], [2.4168125630723467, 51.05401980946211], [2.417188072335838, 51.05410073752647], [2.417434835564849, 51.054151317492746], [2.4175421239284134, 51.05410748152779], [2.4176118613566446, 51.05400632143858], [2.417627954612078, 51.053905161134026], [2.417595768101212, 51.053841092821564], [2.4174401999803323, 51.05381748868529], [2.4172309876776703, 51.05379725656295], [2.417053961885874, 51.053743304180294], [2.4168286563277794, 51.053669119556474], [2.416678452622383, 51.053628655167635], [2.416549706587903, 51.05359156277311]]}",2022,134_Parc du vent prairie Dunkerque_2022,,,248.43242692512365
135_parc du vent (mare),"{""type"": ""LineString"", ""coordinates"": [[2.4249792052975456, 51.05422124387775], [2.425113315747509, 51.05403915600651], [2.4253922654873863, 51.05384020733705], [2.4256068422145143, 51.05379974309207], [2.4259716226380554, 51.0536480018698], [2.4261379195988853, 51.0535468407825], [2.4263364030615975, 51.05343893537649], [2.4265027000224273, 51.05341195898711]]}",2022,135_parc du vent (mare)_2022,,,144.5542870202256
136_château coquelle Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.4143909251266553, 51.03749717709178], [2.4147020613773984, 51.037652344426085], [2.4152921473590343, 51.03772655470541], [2.4157105719643583, 51.037807511240764], [2.4160860812278497, 51.037928945775775], [2.4159787928642853, 51.038178560211875], [2.415656927782576, 51.038421427024375], [2.4152921473590343, 51.038650800062555], [2.414938095766459, 51.03880596353356], [2.414723519048314, 51.038853187095775], [2.4141548907375943, 51.03900834988901], [2.413854483326801, 51.03901509608809], [2.4136506354396228, 51.039001603688966]]}",2022,136_château coquelle Dunkerque_2022,,,354.71029880885817
137_parc Ziegler,"{""type"": ""LineString"", ""coordinates"": [[2.391827443986911, 51.043174570062206], [2.3915645875024674, 51.04292160972997], [2.3916182316842494, 51.0428305436754], [2.3920366562895725, 51.04285752622833], [2.3921654023240535, 51.04283391649397], [2.3922351397612682, 51.042776578516744], [2.3922673262631506, 51.04273273177939], [2.392283419518584, 51.04266190234939], [2.3922995127740165, 51.04262142834318], [2.3922565974321848, 51.04255059874299], [2.392058113960489, 51.04253036169287], [2.3919561900213915, 51.042543853058724], [2.39186499491326, 51.04257758145898], [2.391811350731478, 51.042591072811085]]}",2022,137_parc Ziegler_2022,,,150.37516952051152
138_jardin des arts,"{""type"": ""LineString"", ""coordinates"": [[2.3823154161878763, 51.03579251856833], [2.3821008394697314, 51.035873478482806], [2.381907720413519, 51.03596118489392], [2.381859440656204, 51.03603202456828], [2.3818648050716873, 51.03612310399207], [2.381939906924385, 51.03617033028864], [2.382020373192567, 51.03625128954302], [2.3822188566642617, 51.036190570116915], [2.382336873858793, 51.036190570116915], [2.382562179416887, 51.03624454294154], [2.382787484974982, 51.036200690022085], [2.3828733156586472, 51.03626815603397], [2.382985968437694, 51.03630188900306], [2.383179087493906, 51.036312008889574], [2.383200545164822, 51.03626815603397], [2.3833024691039197, 51.03624454294154], [2.3833346556147856, 51.03622767644201]]}",2022,138_jardin des arts_2022,,,175.44510706057045
139_Parc des sculptures talus Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.3829354056031007, 51.045084932145365], [2.3826832779496234, 51.0451827390693], [2.3823989637942633, 51.0453210174697], [2.3822165735869842, 51.04551325749651], [2.382001996859856, 51.04574259542501], [2.3818732508343587, 51.04594832407096], [2.3817123182890128, 51.04612032601252], [2.3816264876053483, 51.046380013999006], [2.3815782078390493, 51.04646770052792], [2.3814816483154346, 51.04639350424937], [2.381406546462736, 51.04628558217032], [2.381438732973602, 51.04597193221807], [2.38155138575265, 51.04582016534734], [2.381664038531697, 51.04574259542501]]}",2022,139_Parc des sculptures talus Dunkerque_2022,,,275.9098577389563
140_4 écluses Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.384366051672941, 51.029666485297156], [2.3843553228419743, 51.02929536816451], [2.384398238183807, 51.02887701437334], [2.3845162553783377, 51.028607106704555], [2.3847737474472983, 51.02822248555153], [2.3849132223127447, 51.02800655649079], [2.385299460416186, 51.0278783481389], [2.3855784101470787, 51.0277906264241]]}",2022,140_4 écluses Dunkerque_2022,,,243.68976865892395
141_Prairie tir à l'arc FPS Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.340708647840353, 51.013103391046656], [2.3406120883167385, 51.012975141470726], [2.3408266650348835, 51.012846891540136], [2.3407515631821854, 51.01264101591363], [2.340982233155763, 51.012560015414856], [2.3409071313030654, 51.01236763866677], [2.341223631969291, 51.0123372633208], [2.3410358773375455, 51.01213813553799], [2.3416635142455307, 51.01213813553799], [2.342055116764455, 51.012161760912754], [2.34240916835703, 51.01224613715217], [2.3426881180879238, 51.01240476406577], [2.342891965975102, 51.012603890703765], [2.3431977378013786, 51.01282326651439], [2.3435947047357857, 51.01315064080071]]}",2022,141_Prairie tir à l'arc FPS Dunkerque_2022,,,377.4127629621497
142_Piste cyclable FPS Dunkerque,"{""type"": ""LineString"", ""coordinates"": [[2.332602727102037, 51.016694850186845], [2.3328038927814734, 51.01631519232103], [2.332940685439179, 51.01590853311619], [2.3330426093782766, 51.015365190352384], [2.3330962535600586, 51.01501420778963], [2.333128440070925, 51.014784717758054], [2.3330855247201088, 51.01435948322259], [2.3331928130836728, 51.01398824353776], [2.3332893726072874, 51.01373174893096], [2.333439576312684, 51.013502252547106], [2.333611237688997, 51.013306504739965]]}",2022,142_Piste cyclable FPS Dunkerque_2022,,,387.4835375219292
143_pâture fort de petite synthe,"{""type"": ""LineString"", ""coordinates"": [[2.3342134803108614, 51.01497911581069], [2.33428858216356, 51.01484412171085], [2.33428858216356, 51.014742875873836], [2.3343905061026575, 51.01447963567101], [2.3344924300507386, 51.01428051708702], [2.3348035662924977, 51.01414552095352], [2.3353292792613853, 51.01404427359125], [2.33572088178031, 51.01401052442703], [2.336096391043801, 51.01406452308252], [2.3360910266193344, 51.014067897994984], [2.336107119874767, 51.01406452308252]]}",2022,143_pâture fort de petite synthe_2022,,,201.76575447042748
1206_Parc de la Marine,"{""type"": ""LineString"", ""coordinates"": [[2.372792, 51.034056], [2.372599, 51.033563], [2.373141, 51.033411], [2.373634, 51.033738], [2.37364, 51.034126], [2.372856, 51.034072]]}",2022,1206_Parc de la Marine_2022,,,246.35514245945646
"173_Allée Mehdi Ben Barka, entrée Laurent Cély","{""type"": ""LineString"", ""coordinates"": [[2.301129, 48.925919], [2.302556, 48.92626]]}",2022,"173_Allée Mehdi Ben Barka, entrée Laurent Cély_2022",,,110.93605514463586
158_Hautes Bruyères - T1,"{""type"": ""LineString"", ""coordinates"": [[2.350698709491508, 48.79165511457535], [2.3498511314409107, 48.79040403697497]]}",2022,158_Hautes Bruyères - T1_2022,,,152.34115147313756
158_Jardin du silence 1,"{""type"": ""LineString"", ""coordinates"": [[2.348489, 48.791602], [2.348542, 48.791705], [2.348682, 48.791758], [2.348816, 48.7918], [2.349025, 48.7918], [2.349191, 48.791754], [2.349325, 48.791677], [2.349406, 48.791574], [2.349374, 48.791454], [2.349299, 48.791337], [2.349202, 48.791231], [2.349111, 48.791086]]}",2022,158_Jardin du silence 1_2022,,,148.09941914028855
898_Parc arboré,"{""type"": ""LineString"", ""coordinates"": [[2.36171, 48.904414], [2.360358, 48.904467], [2.360267, 48.903927], [2.360541, 48.904252], [2.361367, 48.904315], [2.361281, 48.90398]]}",2022,898_Parc arboré_2022,,,299.2779568716103
959_Avenue magasins généraux,"{""type"": ""LineString"", ""coordinates"": [[2.359246, 48.903845], [2.365619, 48.903112]]}",2022,959_Avenue magasins généraux_2022,,,472.8911792333909
1208_227,"{""type"": ""LineString"", ""coordinates"": [[2.368324, 48.904155], [2.37113, 48.903849], [2.371581, 48.903884], [2.368351, 48.904272]]}",2022,1208_227_2022,,,481.08349717502585
348_PDV PRAIRIE FLEURIE DE LATTRE DE TASSIGNY,"{""type"": ""LineString"", ""coordinates"": [[-0.6560109690280097, 44.84586785391676], [-0.6550990179646642, 44.84545328108195]]}",2022,348_PDV PRAIRIE FLEURIE DE LATTRE DE TASSIGNY_2022,,,85.40610815295861
348_PDV AIRE DE JEUX,"{""type"": ""LineString"", ""coordinates"": [[-0.6543774467247351, 44.844746079690765], [-0.6547851424901089, 44.84433530229552]]}",2022,348_PDV AIRE DE JEUX_2022,,,55.85237888832948
348_PDV GARENNE UTRILLO,"{""type"": ""LineString"", ""coordinates"": [[-0.6550239731280372, 44.84345430003308], [-0.6571000029082052, 44.84414654491208]]}",2022,348_PDV GARENNE UTRILLO_2022,,,180.8725086917039
107_PDC UGF4 BRUYERES,"{""type"": ""LineString"", ""coordinates"": [[-0.6549445120746585, 44.837650084109605], [-0.6541022984395449, 44.837208824293974]]}",2022,107_PDC UGF4 BRUYERES_2022,,,82.56824016981281
107_PDC UGF2 ADR,"{""type"": ""LineString"", ""coordinates"": [[-0.6528858596377229, 44.835743564698205], [-0.6537763530301521, 44.83599463311097]]}",2022,107_PDC UGF2 ADR_2022,,,75.56328222100076
107_PDC UGF1 DAGUIN,"{""type"": ""LineString"", ""coordinates"": [[-0.6511665066418003, 44.83503814617578], [-0.6513649901045125, 44.834106128798716]]}",2022,107_PDC UGF1 DAGUIN_2022,,,104.81092270707572
114_BDB SENTIER DU PEUGUE,"{""type"": ""LineString"", ""coordinates"": [[-0.6484247758646915, 44.814248949892686], [-0.6446535899923127, 44.813974953683996]]}",2022,114_BDB SENTIER DU PEUGUE_2022,,,299.0328778423506
114_BDB PRAIRIE RONCIER SUD TERRAIN BICROSS,"{""type"": ""LineString"", ""coordinates"": [[-0.644696448318074, 44.81581703389918], [-0.6447514336037268, 44.8159640169202], [-0.6446508507595168, 44.816050113595196], [-0.6445180814224072, 44.81608103225395], [-0.6444282274181468, 44.81610053478755], [-0.6443719010286231, 44.81612812372548], [-0.6443370323100157, 44.81616712875423], [-0.6445569734526271, 44.81629460842152], [-0.6446857194781243, 44.81644111454726]]}",2022,114_BDB PRAIRIE RONCIER SUD TERRAIN BICROSS_2022,,,99.9128124392178
114_BDB PELOUSE ENTRE PEUGUE ET TERRAINS DE SPORT,"{""type"": ""LineString"", ""coordinates"": [[-0.6443370893260868, 44.813974953690376], [-0.6443209960796369, 44.81487685296829]]}",2022,114_BDB PELOUSE ENTRE PEUGUE ET TERRAINS DE SPORT_2022,,,100.29481564209625
114_BDB PELOUSE TERRAIN DE BICROSS,"{""type"": ""LineString"", ""coordinates"": [[-0.6447528887397397, 44.81642731216706], [-0.6450103808087004, 44.817477579240354]]}",2022,114_BDB PELOUSE TERRAIN DE BICROSS_2022,,,118.53751537187436
114_BDB CHENAIE CHARMAIE NE,"{""type"": ""LineString"", ""coordinates"": [[-0.6380448550461009, 44.81958494083747], [-0.6400726050599703, 44.81956972026927]]}",2022,114_BDB CHENAIE CHARMAIE NE_2022,,,159.94573602903245
114_BDB CHENAIE PINEDE JARDIN DES SONS,"{""type"": ""LineString"", ""coordinates"": [[-0.6423551079189876, 44.81802315080719], [-0.6424784895290016, 44.81892118160079]]}",2022,114_BDB CHENAIE PINEDE JARDIN DES SONS_2022,,,100.32972276308189
113_PSB PRAIRIE BOUCLE,"{""type"": ""LineString"", ""coordinates"": [[-0.6895707609510404, 44.820930185233074], [-0.6879399778715785, 44.821759680816726], [-0.686673975215658, 44.82127263898091], [-0.6858478548359773, 44.820869304350296], [-0.6843994619727776, 44.82013872878085], [-0.6850217344652797, 44.81972016568932], [-0.6867705347392724, 44.820207220633336], [-0.6885729791950471, 44.82040508553148], [-0.6895278456092081, 44.82066383090826], [-0.689581489782007, 44.82088452457542]]}",2022,113_PSB PRAIRIE BOUCLE_2022,,,956.3518811034214
58_Chemin coeur joyeux Arques,"{""type"": ""LineString"", ""coordinates"": [[2.283233804060466, 50.7396915044145], [2.284542722067202, 50.7413617374913]]}",2022,58_Chemin coeur joyeux Arques_2022,,,207.30668208728258
54_Etang de malhôve berge Arques,"{""type"": ""LineString"", ""coordinates"": [[2.3051787259298675, 50.74827112757376], [2.303687417715852, 50.748624125247105], [2.301477277485721, 50.74919434664185]]}",2022,54_Etang de malhôve berge Arques_2022,,,279.95004940460143
57_verger maraude Arques,"{""type"": ""LineString"", ""coordinates"": [[2.27886083405736, 50.736511853024574], [2.2791183261173376, 50.73685814926434], [2.27886083405736, 50.73690907496449], [2.2785282401357008, 50.73634209903189], [2.2793543605153817, 50.73608067667729], [2.2794026402726977, 50.73621308558389], [2.278807189875578, 50.736399815459805]]}",2022,57_verger maraude Arques_2022,,,255.6680475071028
59_5 continents Arques,"{""type"": ""LineString"", ""coordinates"": [[2.279997919621604, 50.733589653660815], [2.2808454976722006, 50.73418722010581], [2.281414125982921, 50.73481194050914], [2.2817145333937137, 50.73523294303748], [2.2822938905354, 50.73585085925363], [2.2823475347171827, 50.73620395057008]]}",2022,59_5 continents Arques_2022,,,340.16702395138077
60_Base nautique Arques,"{""type"": ""LineString"", ""coordinates"": [[2.2952922175371566, 50.74801868881514], [2.2959305832850916, 50.747798062728705], [2.2963060925396, 50.74764192671472], [2.29687472085032, 50.747353413144985], [2.2971858571010624, 50.74718030414628], [2.2976096461218694, 50.74685784450626]]}",2022,60_Base nautique Arques_2022,,,209.85580912572453
55_Parc des 3 étangs Arques,"{""type"": ""LineString"", ""coordinates"": [[2.301116552290934, 50.74759506976367], [2.2975223922103507, 50.748009168903415]]}",2022,55_Parc des 3 étangs Arques_2022,,,257.03249419023456
1210_Parc des Couronnes,"{""type"": ""LineString"", ""coordinates"": [[2.275163, 48.904825], [2.275139, 48.904624], [2.275324, 48.90447], [2.275831, 48.90464], [2.276065, 48.904454], [2.276403, 48.904433], [2.27679, 48.904571], [2.276975, 48.904433], [2.276741, 48.904343], [2.277249, 48.903813], [2.277426, 48.903903]]}",2022,1210_Parc des Couronnes_2022,,,295.94965202040567
1321_Transect Propage Berges de Seine,"{""type"": ""LineString"", ""coordinates"": [[2.259568, 48.892559], [2.26186, 48.894647], [2.262426, 48.89507]]}",2022,1321_Transect Propage Berges de Seine_2022,,,348.96938025293315
1322_Transect Propage Jardin aux papillons,"{""type"": ""LineString"", ""coordinates"": [[2.267246, 48.900756], [2.26728, 48.900655], [2.26743, 48.900564], [2.267409, 48.900482], [2.267516, 48.90044], [2.267486, 48.900358], [2.267602, 48.900336], [2.267602, 48.900268], [2.267709, 48.900265], [2.267679, 48.900361], [2.267709, 48.90044], [2.267542, 48.900477], [2.267606, 48.90055], [2.26749, 48.900623], [2.267499, 48.900697], [2.267387, 48.900705], [2.267396, 48.900779]]}",2022,1322_Transect Propage Jardin aux papillons_2022,,,157.05568190030783
1209_Vieux Cimetière,"{""type"": ""LineString"", ""coordinates"": [[2.259212, 48.898339], [2.25889, 48.89826], [2.259454, 48.89696], [2.259687, 48.897034], [2.259389, 48.897671], [2.259719, 48.897735], [2.259421, 48.898079]]}",2022,1209_Vieux Cimetière_2022,,,337.63340648275664
1323_Jardin des Tournelles,"{""type"": ""LineString"", ""coordinates"": [[2.256298, 48.899322], [2.254101, 48.89864], [2.254341, 48.898222], [2.253903, 48.898566], [2.253234, 48.898397]]}",2022,1323_Jardin des Tournelles_2022,,,329.5542967856135
1324_Square du Chateau du Loir,"{""type"": ""LineString"", ""coordinates"": [[2.256148, 48.900553], [2.25607, 48.900607], [2.255877, 48.900579], [2.25571, 48.90059], [2.255452, 48.900604], [2.255152, 48.900522], [2.254985, 48.900455], [2.255028, 48.900381], [2.255161, 48.900418], [2.255251, 48.900455], [2.255341, 48.900472], [2.255525, 48.900486], [2.25571, 48.900517], [2.255873, 48.900494], [2.255997, 48.900486], [2.256105, 48.900491]]}",2022,1324_Square du Chateau du Loir_2022,,,182.63924945436762
